utterance,labels
พยากรณ์สภาพอากาศสุดสัปดาห์ในรัฐแคลิฟอร์เนีย,find
ฉันต้องการเสื้อแจ็คเก็ตไหม?,find
วันนี้จะมีลมแรง,find
อุณหภูมิอากาศจะเป็นอย่างไรในวันพรุ่งนี้?,find
ร้อนแค่ไหนข้างนอก?,find
พยาการณ์อากาศจะเป็นอย่างไรในส่วนที่เหลือของสัปดาห์?,find
วันนี้ฉันต้องใช้ร่มไหม?,find
สภาพอากาศที่รัฐควิเบกเป็นอย่างไร?,find
อุณหภูมิอากาศที่รัฐจูโนเป็นอย่างไร?,find
วันนี้ฝนจะตกหรือไม่?,find
สภาพอากาศในตอนนี้ที่ประเทศอิตาลีเป็นอย่างไรบ้าง?,find
สภาพอากาศในนิวยอร์คมีอะไรบ้าง?,find
พรุ่งนี้จะมีฝนตกหรือไม่?,find
วันนี้ฉันควรใส่เสื้อเชิ๊ตแขนสั้นดีไหม?,find
วันนี้หิมะจะตกหรือไม่?,find
มีฝนตกที่แอชวิลล์ไหม?,find
พยากรณ์อากาศสำหรับเมืองแทลลาแฮสซี รัฐฟลอริด้า จะเป็นอย่างไรในสุดสัปดาห์หน้า?,find
จะมีฝนตกในอาทิตย์หน้าไหม?,find
วันนี้ฝนจะเริ่มตกที่เมืองคอนเยอรส์ตอนกี่โมง?,find
ร้อนไหม?,find
อุณหภูมิข้างนอกเป็นยังไง?,find
มีโอกาสเท่าไหร่ที่จะเกิดฝนตกในซีแอตเทิลในวันนี้?,find
ฝนจะตกในสัปดาห์นี้หรือไม่?,find
วันนี้จะหนาวไหม?,find
อุณหภูมิสำหรับ 10 วันถัดไปคือเท่าไร?,find
อุณหภูมิของวันนื้คือเท่าไหร่?,find
ฉันต้องเอาเสื้อแจ๊คเก็ตไปด้วยไหม?,find
ควรแพ็ครองเท้าบูทมั้ย?,find
พยากรณ์อากาศสำหรับวันนี้ใน Fayettville Arkansas?,find
เมื่อไหร่พายุหิมะจะเริ่มขึ้น,find
อากาศวันนี้,find
ฉันต้องใส่เสื้อแจ็คเก็ตไหมคืนนี้?,find
อะไรคือความเป็นไปได้ว่าฝนจะตกวันมะรืนนี้?,find
วันนี้ต้องการเสื้อแจ็คเก็ตหรือไม่?,find
