utterance,labels
Cuándo lloverá?,find
Puedes decirme la alta de mi ciudad hoy?,find
Cuál será la baja durante la noche?,find
Dime la temperatura,find
Cuál será la temperatura a las 8 pm?,find
Debería usar pantalones cortos hoy,find
Cuál es la baja durante la noche?,find
Cuál será la baja temperatura de hoy?,find
Cómo es el clima en el zoológico de San Diego mañana?,find
Hay tormenta en el centro de Houston?,find
Cuál es la probabilidad de lluvia hoy en Vero Beach?,find
Cómo es el clima en San José en febrero?,find
Va a ser soleado mañana en Fort Lauderdale?,find
Va a llover hoy?,find
Por favor dígame el pronóstico para esta semana.,find
Se supone que nevará esta Navidad,find
Es lindo afuera hoy?,find
Cuándo es la configuración del vórtice polar en el día de hoy?,find
Debo traer una camisa de manga larga?,find
Debo traer un paraguas este fin de semana a Indianápolis?,find
Cuándo es el índice UV más bajo hoy?,find
Cuál es la temperatura?,find
Clima actual?,find
Se espera nieve para Denver mañana?,find
Qué tan caliente va a ser hoy?,find
Cuál es la temperatura afuera ahora?,find
Debo traer un impermeable?,find
Hace frío hoy?,find
Cuándo va a nevar en Nueva York?,find
Cuántos grados hay afuera?,find
Va a llover hoy,find
Es lo suficientemente soleado para la playa?,find
Habrá mucho viento en la playa hoy?,find
Cuál va a ser la temperatura esta tarde en Hawai?,find
Hoy es tiempo de bola de nieve,find
Cuál es el pronóstico la próxima semana en Dallas?,find
Necesito empacar un abrigo para mi viaje este fin de semana?,find
Cuál será la temperatura de la ciudad de Nueva York mañana?,find
Cómo se ve el clima hoy?,find
Necesito vestirme abrigado hoy?,find
Cuándo comenzará a nevar?,find
Necesito una chaqueta,find
Hay una advertencia de inundación para mi área?,find
Lloverá en Austin este fin de semana?,find
Debo esperar mal tiempo mañana?,find
Hay alguna tormenta viniendo?,find
Cuál es la temperatura de hoy?,find
Cuándo se supone que lloverá después?,find
Cuál es el pronóstico en Miami para la próxima semana?,find
Llueve a las 2 pm de hoy?,find
Qué áreas son las advertencias de inundación para Connecticut?,find
Hay tornado?,find
Hay tornados en Kansas en este momento?,find
Cuál será la temperatura mañana?,find
Cómo es el clima en Wildwood hoy?,find
Cómo es el clima para una barbacoa mañana?,find
Necesitaré un paraguas si salgo de noche?,find
Debo guardar una chaqueta en mi auto esta noche?,find
Cuál es la temperatura en este momento?,find
Cuál es el pronóstico del tiempo para la próxima semana?,find
Estará frío esta noche?,find
Qué nivel tiene el huracán en este momento?,find
¿Cuánto me queda antes de que mi alarma suene?,time_left_on_alarm
pon mi alarma para las 6am todos los dias,set_alarm
pon la alarma para que suene a las 4:30am el lunes,set_alarm
pon alarma para mañana al mediodía.,set_alarm
pon la alarma para 8:30am,set_alarm
pon una alarma para las 9:30am por favor,set_alarm
pon una alarma para la próxima hora,set_alarm
pon una alarma para las 1 pm,set_alarm
pon la alarma cada minuto por la próxima hora,set_alarm
cancela mi alarma,cancel_alarm
¿Cuáles son mis alarmas para el resto del día?,show_alarms
borra la alarma que he puesto para mañana a las 4:30a,cancel_alarm
borra todas mis alarmas,cancel_alarm
pon una alarma cada dos minutos durante la siguiente media hora,set_alarm
Pausa mi alarma,snooze_alarm
pon la alarma para 8 p.m. todos los días por 10 días,set_alarm
Revisa mis alarmas.,show_alarms
pon mi alarma para cada dos horas mientras trabajo en mi proyecto de la escuela,set_alarm
pon la alarma cada minuto por 9 minutos,set_alarm
Dame una alarma cada 2 minutos,set_alarm
pon una alarma para las 8am.,set_alarm
Pausar esta alarma,snooze_alarm
pon la alarma a la 1 am,set_alarm
apaga la alarma,cancel_alarm
pon la alarma para 5 minutos cada diez minutos,set_alarm
pon la alarma cada 12 horas por 2 días,set_alarm
Muestra todas las alarmas de esta semana,show_alarms
pon una alarma cada 15 minutos durante 6 horas,set_alarm
Apaga todas las alarmas de hoy,cancel_alarm
Dime qué alarmas he puesto para el domingo.,show_alarms
¿por qué no vamos por una alarma de 20 minutos,set_alarm
pon alarma para el próximo lunes a 5:00 a.m.,set_alarm
Dime qué alarmas he establecido,show_alarms
¿a qué hora he puesto mi alarma mañana?,show_alarms
¿Cuánto tiempo antes de que suene la alarma?,time_left_on_alarm
suena la alarma cada 5 minutos.,set_alarm
pon una alarma para las 7:15am,set_alarm
¿Cuántos minutos más hasta que suene mi alarma?,time_left_on_alarm
Pon la alarma por 30 minutos a partir de ahora,set_alarm
¿Cuántas horas más quedan en mi alarma?,time_left_on_alarm
pon una alarma para mi reunión de mañana,set_alarm
Ver todas las alarmas,show_alarms
¿tengo ya una alarma para las 9am?,show_alarms
Muéstrame todas mis alarmas,show_alarms
Cancela mi alarma para el martes,cancel_alarm
pon una alarma para las 7 am y las 7:15 am,set_alarm
Muestra mis alarmas,show_alarms
Ponga mi alarma para el mediodía de mañana para mi almuerzo de trabajo.,set_alarm
pon una alarma para el ejercicion de las 5:30am,set_alarm
me gustaria poner una alarma para las 6:30pm,set_alarm
pon una alarma para las 8am mañana,set_alarm
pon una alarma para 2 horas,set_alarm
cancela mis alarmas del martes,cancel_alarm
"pon una alarma para el domingo, lunes, y martes a las 10pm",set_alarm
a que horas esta puesta mi alarma para la hora de acostarse,show_alarms
pon una alarma para las 6am,set_alarm
apaga alarma,cancel_alarm
pon una alarma para las 7:30am,set_alarm
pon una alarma para esta noche a las 9pm,set_alarm
pospone alarma por 10 minutos,snooze_alarm
alarma a las 2:17pm,set_alarm
apaga todas las alarmas de hoy,cancel_alarm
pon una alarma a las 7am para el trabajo mañana,set_alarm
pon mi alarma a las 9pm,set_alarm
"necesito estar en mi cama a las 9pm, pon una alarma",set_alarm
Pon alarma para hoy a las siete de la noche.,set_alarm
Borrar mi alarma.,cancel_alarm
Pon una alarma a las nueve de la noche para mañana.,set_alarm
Pon alarma para Jueves a las diez de la mañana.,set_alarm
Pon alarma para todos los dia a las cinco de la mañana.,set_alarm
Borrar alarma de Viernes a las nueve de la noche.,cancel_alarm
Pon una alarma para las dos de la tarde para despertar el bebé.,set_alarm
Cuál es la alarma establecida para el miércoles?,show_alarms
Cuantas alarmas estan establecidas para mañana?,show_alarms
Pon alarma para tres minutos.,set_alarm
Muestra alarmas para Domingo.,show_alarms
Pon mi alarma para 7am cada dia entre la semana.,set_alarm
Pon una alarma por 12 minutos.,set_alarm
Prende la alarma,set_alarm
Pon una alarma llamada 'enseñar como usar el basinica' cada 45 minutos.,set_alarm
Pon la alarma por 30 minutos  para descanso de estudio.,set_alarm
Establecer alarma para 5am.,set_alarm
Pon una alarma para cada hora por las siguentes 4 horas.,set_alarm
Pon una alarma para sonar cada 30 minutos por las siguentes dos horas.,set_alarm
Pon alarma para 2pm hoy.,set_alarm
Borrar esta alarma.,cancel_alarm
Pon alarma para 2pm manana.,set_alarm
Cancela la alarma a las 3pm.,cancel_alarm
Cancelar alarma para manana en la manana.,cancel_alarm
Dime cuales alarmas tendo puestas para el dia de hoy.,show_alarms
Prende todas las alarmas,set_alarm
Cancela todas alarams de esta noche.,cancel_alarm
Apaga la alarma de Sabado que es a las 8am.,cancel_alarm
Pon alarma para 9:30pm hoy.,set_alarm
Cuando es mi siguente alarma?,show_alarms
Por favor cancela la alarma,cancel_alarm
Cuanto tiempo queda para la tercera alarma?,time_left_on_alarm
Cancela el tiempe que le queda a la alarma.,cancel_alarm
Cancela mi alarma de Martes.,cancel_alarm
Pon una alarma para mi.,set_alarm
Pon una alarma para una hora.,set_alarm
Pon la alarma para cada 30 minutos por 120 minutos.,set_alarm
Pon una alarma para cada hora.,set_alarm
"Pon alarma para los fin de semanas a las 9am, y para Lunes a Viernes a las 5am. ",set_alarm
Cancela todas las alarmas mañana.,cancel_alarm
Pon alarma para 5am.,set_alarm
Pon una alarma para la 1pm el Jueves.,set_alarm
Activar todas mis alarmas,set_alarm
Cancela la alarma que esta establecida para mañana en la mañana,cancel_alarm
Pon una alarma para 20 minutos,set_alarm
Enseña todas las alarmas,show_alarms
Pon una alarma de recordatorio para el 14 de Febrero.,set_alarm
Pon alarmas diarias.,set_alarm
AÑADA 1O MINUTOS ADICIONALES A LA ULTIMA ALARMA,modify_alarm
Pon la alarma durante 4 horas a partir de ahorita,set_alarm
Puedes poner una alarma para las 6 de la mañana,set_alarm
Cancela las siguentes 5 alarmas,cancel_alarm
Enseñame las alarma que he puesto,show_alarms
pon alarma para ir de lunes a viernes,set_alarm
pon una alarma para las 10pm de la noche,set_alarm
Pon alarma para toda la semana,set_alarm
Pon mi alarma para las 3pm,set_alarm
Mueva el 10am alarma arriba de 30 minutos.,modify_alarm
Pausa la alarma por 15 minutos,snooze_alarm
"pon una alarma nueva durante 20 minutos, por favor",set_alarm
Alarma a las 5:30 cada noche- Paseo perros,set_alarm
pon la alarma a las 5 am todos los días,set_alarm
Borra todas las alarmas.,cancel_alarm
pon una alarma para las 7 de la mañana sábado y domingo sólo,set_alarm
Borra mis alarmas.,cancel_alarm
pon un alarma para las 6:00 am y las 6:15 am,set_alarm
Cancela la alarma a las 8 de la mañana,cancel_alarm
pon la alarma por 10 minutos.,set_alarm
Alarma para Domingo de 8 AM,set_alarm
Quite la alarma para 1:30 a.m.,cancel_alarm
pon un alarma durante tres horas a partir de ahora.,set_alarm
pon un alarma para cena,set_alarm
pon alarma para las 11pm de mañana.,set_alarm
Mostra alarmas sobre el temporizador de trabajo,show_alarms
Cancela todas mis alarmas del lunes,cancel_alarm
"pon la alarma durante 2 horas, 24 minutos y 2 segundos.",set_alarm
pon la alarma para las 7pm mañana,set_alarm
Mostrame mis alarmas corrientes,show_alarms
qué hora está configurado mi alarma?,show_alarms
A qué hora esta la alarma puesta,show_alarms
pon una alarma durante 10 minutos a partir de las 1pm,set_alarm
Cuándo es mi próxima alarma?,show_alarms
pon un alarma cada minuto durante 5 minutos.,set_alarm
Pon la alarma a las 6 am mañana,set_alarm
Configura la alarma para las 3am,set_alarm
Pon una alarma a las 3:47 pm,set_alarm
pon la alarma cada 30 minutos.,set_alarm
Desactiva todas las alarmas,cancel_alarm
Apaga la alarma para las 7pm,cancel_alarm
dormite la alarma durante 40 minutos,snooze_alarm
Pon mi alarma de las 6:30 am para mañana,cancel_alarm
Cuáles son todas mis alarmas?,show_alarms
Pon una alarma para mi vuelo en 3 semanas a las 6:00 am,set_alarm
Cancela todas las alarmas para el lunes de la semana próxima.,cancel_alarm
Pon una alarma de 4am para el miércoles,set_alarm
añada nueva alarma,set_alarm
pon mi alarma para mañana a las 6 AM,set_alarm
Cancela todas las alarmas por favor,cancel_alarm
Borra mi alarma de mañana a las 4:30,cancel_alarm
Muéstrame mis alarmas,show_alarms
apaga la alarma,cancel_alarm
pon alarma por cada 10 minutos,set_alarm
muéstrame qué alarmas tengo,show_alarms
Pon una alarma a las 4 am mañana.,set_alarm
Cancela la alarma los fines de semana,cancel_alarm
Cancela mis alarmas esta noche,cancel_alarm
pon un alarma para la próxima semana el miércoles por la mañana a las 8,set_alarm
Mira mis alarmas de la semana.,show_alarms
Cuándo es mi próxima alarma?,show_alarms
Cancela todas las alarmas,cancel_alarm
Pon alarma 5pm,set_alarm
Establecer una alarma para 2 y otra para 4 hoy,set_alarm
"por favor, ponga la nueva alarma",set_alarm
Pon una alarma para las 6 a.m.,set_alarm
pon una alarma para las 5pm,set_alarm
pon un alarma para cada 20 minutos durante 1 hora,set_alarm
pon una alarma para las 5 de la mañana.,set_alarm
Pon una alarma que suene cada 30 minutos durante 4 horas,set_alarm
Pon una alarma esta noche a las 10 PM.,set_alarm
Alarma en 2 minutos,set_alarm
pon la alarma para 9 AM,set_alarm
cambia mi alarma para las 8:30 am,modify_alarm
Pon la alarma a las 9 am mañana,set_alarm
"pon las alarmas a las 6:00 a.m., 6:15am y 6:30am",set_alarm
ya he puesto una alarma para mañana por la mañana?,show_alarms
cambiar mi alarma de 6 a 6:30 am,modify_alarm
Cancela la alarma puesto para el sábado.,cancel_alarm
Cambia la alarma a las 3 pm,modify_alarm
Pon una cronometro con alarma  para las 2:00 p.m. del lunes.,set_alarm
Cancele las alarmas mis alarmas actuales,cancel_alarm
borra esta alarma,cancel_alarm
pon la alarma para las 5 a.m.,cancel_alarm
Cancela todas las alarmas para mañana.,cancel_alarm
pon la alarma para 2 AM,set_alarm
Posponer alarma,snooze_alarm
Muéstrame todas mis alarmas,show_alarms
¿A qué hora está puesta mi segunda alarma?,show_alarms
"Por favor, pon mi alarma para las 7 am mañana.",set_alarm
Pon una alarma para las 5 pm,set_alarm
Pon una alarma a las 7 pm esta noche,set_alarm
Cancela todas las alarmas para la semana por delante,cancel_alarm
Cuánto tiempo tengo antes que suene la alarma,time_left_on_alarm
Repita las alarmas toda la semana,modify_alarm
¿Puedes cancelar todas las alarmas por mí?,cancel_alarm
pongo mi alarma a las 6:30 a.m. y hago que suene cada 2 minutos hasta las 7:30 a.m.,set_alarm
pon la alarma para que suene la campana.,set_alarm
¿Cuánto tiempo me queda antes de que mi alarma suene?,time_left_on_alarm
pon una alarma para el martes a las 2:30 pm,set_alarm
Posponer la alarma por 10 minutos,snooze_alarm
Pon la alarma a las 5:30 p.m.,set_alarm
Cancela la alarma de las 6 de la mañana,cancel_alarm
¿A qué hora es mi próxima alarma?,show_alarms
Desactiva la alarma de los lunes,cancel_alarm
Pon una alarma para las 5 pm del sábado,set_alarm
pon la alarma a las 7:20 am mañana por la mañana,set_alarm
¿Puedes poner la alarma a las 8 am mañana por la mañana?,set_alarm
pon una alarma a las 6 pm todas las noches durante 10 días,set_alarm
Muéstrame todos los recordatorios de hoy,show_reminders
"Por favor, muestra todas las alarmas activas.",show_alarms
Pon la alarma para el martes a las 6 am,set_alarm
Pon mi alarma para las 12 pm del viernes.,set_alarm
Pon la alarma a la 1 am del martes,set_alarm
Pon alarma cada lunes 2pm,set_alarm
Pongo mi alarma para mañana a las 7 p.m.,set_alarm
quita alarma para mañana 5 am,cancel_alarm
pon la alarma en días alternativos para 8:00am,set_alarm
